sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,7153,0.749385118,3.035847664,10.307038307,10.770932198
ADXL345,7153,-0.274586201,-0.313812792,8.904438019,8.914196014
MPU6050_A,7174,0.780509770,2.964021683,10.383652687,10.826581955
ADXL345,7174,-0.196133003,-0.353039414,9.022118568,9.031153679
MPU6050_A,7189,0.837970614,3.031059265,10.481815338,10.943398476
ADXL345,7189,-0.196133003,-0.353039414,9.139798164,9.148716927
MPU6050_A,7204,0.869095206,2.925714493,10.639832497,11.068927765
ADXL345,7204,-0.156906396,-0.313812792,9.296704292,9.303322792
MPU6050_A,7219,0.924161851,3.023876667,10.678139687,11.136452675
ADXL345,7219,-0.078453198,-0.313812792,9.375157356,9.380736351
MPU6050_A,7234,1.098938584,2.944868088,10.986991882,11.427768707
ADXL345,7234,0.000000000,-0.392266005,9.688970566,9.696907997
MPU6050_A,7257,1.082179189,3.026270866,11.295844078,11.744169235
ADXL345,7257,0.000000000,-0.353039414,9.924329758,9.930606842
MPU6050_A,7272,1.273715258,2.935291290,11.377246857,11.818631172
ADXL345,7272,0.039226599,-0.353039414,10.042009354,10.048289299
MPU6050_A,7287,1.302445769,2.987963676,11.528080940,11.980022430
